16.3823200177879+0i,16.3904464569054+0i,7.8449028317899+0i,3.0526205041637+0i,4.79233491545565+0i,1.93843118765285+0i,1.1141887154814+0i,0.66287000376272+0i,0.662873155509269+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
0.0014998269858574+0i,0.00149980879742246+0i,0.000749904215517763+0i,0.00030735572815442+0i,0.000442537986751991+0i,0.000180799305543218+0i,0.000126559306718656+0i,2.34556469661904e-05+0i,2.34567416985136e-05+0i
34.0262837534538+0i,34.0257285763665+0i,16.9450050522332+0i,5.04091042901302+0i,11.9042718526701+0i,3.57694019351211+0i,1.46399840255475+0i,0.532948517950934+0i,0.532954232800347+0i
0.000669539353739472+0i,0.000669531005075739+0i,0.000334765456574381+0i,0.000181944773835387+0i,0.00015281502922817+0i,8.27020327749615e-05+0i,9.92417757062254e-05+0i,1.88649032151467e-05+0i,1.88652220297718e-05+0i
-5.38998164238186e-13-7.93552372264891e-13i,-5.3908949785235e-13+8.6808303442094e-11i,-2.69537290845484e-13+4.34041517673295e-11i,-1.34243870497411e-13+6.72809145766543e-12i,-1.35303699575632e-13+6.78120842264371e-12i,-6.71315980230793e-14+3.36182818262549e-12i,-6.71245461899905e-14+3.36147503966576e-12i,-1.69806829365057e-15+2.22196690226111e-35i,-1.69976806171477e-15-3.57068457648894e-25i
0.00318103975519993+0i,0.00318108678209753+0i,0.00159054267794813+0i,0.000593535002763402+0i,0.000997015902199679+0i,0.000370911879496034+0i,0.000222546974907421+0i,2.98398612114217e-05+0i,2.98414916692585e-05+0i
90.7781760665324+0i,90.78405033029+0i,45.094871968948+0i,16.4755024766457+0i,28.6197753383842+0i,11.301859207368+0i,5.17372347073286+0i,0.289760970556006+0i,0.289776622002492+0i
4.94007187203083+0i,4.93994091603741+0i,2.46011882932595+0i,0.952466155170623+0i,1.50780545097054+0i,0.58914520509256+0i,0.363357132637993+0i,0.048433629965818+0i,0.0484345163531742+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
0.000297734050521433+0i,0.000297731786405705+0i,0.000148865877460093+0i,7.02263004162806e-05+0i,7.86439387252845e-05+0i,3.69592699920356e-05+0i,3.32630503901716e-05+0i,8.39944475032178e-06+0i,8.39960505076435e-06+0i
609.75500571231+0i,609.982100826156+0i,291.953871059793+0i,114.431740780916+0i,177.528942843364+0i,72.5273651742858+0i,41.9045449301891+0i,23.9157557765718+0i,23.916024712097+0i
-5.06422472965263e-12-3.17361677820008e-15i,-5.06431308422623e-12+1.8248585749586e-12i,-2.53215649446154e-12+9.12429419720516e-13i,-1.42635264848231e-12-5.89981976983246e-13i,-1.10584221350938e-12-4.57409306213299e-13i,-6.20176969517503e-13-2.5650251225084e-13i,-8.06197250081714e-13-3.33439695731627e-13i,-1.42663174206705e-13-7.16494121595083e-37i,-1.42679027431488e-13+6.38398848318654e-26i
157.900626010137+0i,157.887889352229+0i,78.148268993557+0i,38.7285656019869+0i,39.422028628223+0i,19.3546462382175+0i,19.3758104112787+0i,2.470251081233+0i,2.47027781660368+0i
0.00111287377177561+0i,0.00111273998754794+0i,0.000556369883682729+0i,0.000277096141027547+0i,0.000279278791748835+0i,0.00013854040568879+0i,0.000138540018767504+0i,3.13306496412515e-05+0i,3.13302272135537e-05+0i
-1.19297193392638e-12-8.11685974979326e-14i,-1.19302595435554e-12+1.82137384596684e-11i,-5.9651281896549e-13+9.10686924019728e-12i,-3.36019739025274e-13+1.52987213025696e-12i,-2.60515992943833e-13+1.18610935847732e-12i,-1.46109220281713e-13+6.64996236782077e-13i,-1.89923541292045e-13+8.64411157571162e-13i,-1.87195145480021e-14+1.23184673079825e-35i,-1.8723259199774e-14-3.19045192770074e-25i
438.320885599903+0i,438.461314427962+0i,209.860369019006+0i,104.424266670268+0i,105.451421086131+0i,48.1690547580632+0i,56.2552332799727+0i,17.2677036941021+0i,17.2678943670116+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
0.00187979931883624+0i,0.00187979895167103+0i,0.000939899203621286+0i,0.000546477559652986+0i,0.000393415987363702+0i,0.00022770137718875+0i,0.000318780239772737+0i,2.94151289571738e-05+0i,2.94160881089604e-05+0i
0.00223184425083136+0i,0.0022318369568938+0i,0.00111591810711149+0i,0.000493782600760682+0i,0.000622089832821356+0i,0.000274334028420862+0i,0.000219466759311511+0i,2.09479820758628e-05+0i,2.09490426630895e-05+0i
-8.54586221158442e-13-1.58553155539845e-13i,-8.54613713573318e-13+6.35963212783196e-11i,-4.27305666746835e-13+3.17981606551505e-11i,-1.416946012061e-13+3.48257592817309e-12i,-2.85622990802856e-13+7.02005400231765e-12i,-9.44669393268736e-14+2.32118160714875e-12i,-4.72323721948191e-14+1.16056383727252e-12i,-8.02904327845339e-15+2.59746225377707e-35i,-8.0317205187207e-15-2.5244108694927e-24i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
-2.47690284299067e-12-1.93475593983955e-15i,-2.47693208350142e-12+1.64614217110103e-12i,-1.23846602038998e-12+8.23071117691725e-13i,-6.73123282859704e-13+1.25419964271096e-13i,-5.6535598429751e-13+1.0534017936477e-13i,-3.05972055785594e-13+5.7006897921553e-14i,-3.67158419440248e-13+6.84067781429549e-14i,-5.42381828925062e-14+8.04798485231971e-38i,-5.42459323114896e-14-2.07535695446289e-27i
216.295215338179+0i,216.936034675517+0i,104.51436587124+0i,50.6681156411208+0i,53.8460673523652+0i,24.2517451430226+0i,26.4165132880008+0i,7.30493296416854+0i,7.30514758400039+0i
-2.68099734989217e-12-3.68072078367997e-15i,-2.68102571522004e-12+3.52311294718903e-12i,-1.34051279775815e-12+1.76155651914063e-12i,-3.80866154901864e-13+1.93753691345851e-13i,-9.59666575661118e-13+4.88200222315592e-13i,-2.72051836662693e-13+1.38385788505233e-13i,-1.08820002714537e-13+5.53539430776352e-14i,-8.37848285433811e-15+6.52181888333818e-38i,-8.38686972409627e-15-1.88954751720199e-27i
18.3520619056994+0i,18.3521101521029+0i,9.13946400437223+0i,4.90973221017661+0i,4.22982439967809+0i,2.24043509423135+0i,2.66933717924791+0i,0.290576262117073+0i,0.290579390575732+0i
1101.6563206893+0i,1104.93040814803+0i,532.321371509451+0i,205.240911095019+0i,327.078321185569+0i,137.430457586212+0i,67.8116487157155+0i,37.2023691330042+0i,37.2036262994178+0i
36.0326114271011+0i,36.0315502682492+0i,17.9439125139314+0i,10.3199797824701+0i,7.62426301910491+0i,4.32009577535509+0i,6.00000247944797+0i,1.01754985702734+0i,1.01755608973208+0i
-2.84817862016389e-12-1.46563951390178e-14i,-2.84838710068942e-12+2.00411572590913e-12i,-1.42419352085092e-12+1.0020579048731e-12i,-6.30263563231342e-13+1.39858794576779e-13i,-7.94046037816017e-13+1.76202985808102e-13i,-3.50185768831099e-13+7.76730713463833e-14i,-2.80129013512746e-13+6.21341093482928e-14i,-8.95668838577502e-15+2.37073645051397e-36i,-8.96565403984083e-15-9.00832430206696e-27i
